run_accession,experiment_accession,sample_accession,study_accession,sample_alias,library_name,library_strategy,library_source,library_selection,library_layout,instrument_platform,instrument_model,read_count,base_count,fastq_ftp,fastq_md5,fastq_bytes,submitted_ftp,queried_accession,fastq_r1_ftp,fastq_r2_ftp,fastq_r1_https,fastq_r2_https,fastq_r1_md5,fastq_r2_md5,fastq_r1_bytes,fastq_r2_bytes,total_fastq_gb
SRR17491521,SRX13661749,SAMN24730037,PRJNA795502,GSM5778024,GSM5778024,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,26819293,8045787900,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/021/SRR17491521/SRR17491521_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/021/SRR17491521/SRR17491521_2.fastq.gz,2a73f54020b15af9e0f9643ee118bf7c;0c165cd7ec297b0ae2908f02d88f47da,1995750226;2239907760,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/021/SRR17491521/SRR17491521_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/021/SRR17491521/SRR17491521_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/021/SRR17491521/SRR17491521_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/021/SRR17491521/SRR17491521_2.fastq.gz,2a73f54020b15af9e0f9643ee118bf7c,0c165cd7ec297b0ae2908f02d88f47da,1995750226.0,2239907760.0,4.24
SRR17491526,SRX13661744,SAMN24730042,PRJNA795502,GSM5778019,GSM5778019,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,25743159,7722947700,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/026/SRR17491526/SRR17491526_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/026/SRR17491526/SRR17491526_2.fastq.gz,f46c03ff9659be24827747a02a2e2954;70752dd54cf9a1e9fa1cb219ff07d830,1962127610;2209491169,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/026/SRR17491526/SRR17491526_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/026/SRR17491526/SRR17491526_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/026/SRR17491526/SRR17491526_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/026/SRR17491526/SRR17491526_2.fastq.gz,f46c03ff9659be24827747a02a2e2954,70752dd54cf9a1e9fa1cb219ff07d830,1962127610.0,2209491169.0,4.17
SRR17491527,SRX13661743,SAMN24730043,PRJNA795502,GSM5778018,GSM5778018,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,23661759,7098527700,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/027/SRR17491527/SRR17491527_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/027/SRR17491527/SRR17491527_2.fastq.gz,5d02b0719bfecb95cf087c970ae5fa84;3f9e4acdaa8b5dcdbacc55b000b020ca,1794600695;2004640452,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/027/SRR17491527/SRR17491527_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/027/SRR17491527/SRR17491527_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/027/SRR17491527/SRR17491527_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/027/SRR17491527/SRR17491527_2.fastq.gz,5d02b0719bfecb95cf087c970ae5fa84,3f9e4acdaa8b5dcdbacc55b000b020ca,1794600695.0,2004640452.0,3.8
SRR17491535,SRX13661734,SAMN24730052,PRJNA795502,GSM5778009,GSM5778009,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,56737495,17021248500,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/035/SRR17491535/SRR17491535_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/035/SRR17491535/SRR17491535_2.fastq.gz,eb189d8771cd9f4979183a6fd0520257;18da0dceeee91794084a129ba546d230,4339624224;5046935670,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/035/SRR17491535/SRR17491535_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/035/SRR17491535/SRR17491535_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/035/SRR17491535/SRR17491535_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/035/SRR17491535/SRR17491535_2.fastq.gz,eb189d8771cd9f4979183a6fd0520257,18da0dceeee91794084a129ba546d230,4339624224.0,5046935670.0,9.39
SRR17491536,SRX13661733,SAMN24730053,PRJNA795502,GSM5778008,GSM5778008,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,54949782,16484934600,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/036/SRR17491536/SRR17491536_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/036/SRR17491536/SRR17491536_2.fastq.gz,a88308e267a52e6c5b3b70557b9862e2;d5036fd6f241cd5515a2142e259a8ab0,4206583752;4892536483,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/036/SRR17491536/SRR17491536_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/036/SRR17491536/SRR17491536_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/036/SRR17491536/SRR17491536_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/036/SRR17491536/SRR17491536_2.fastq.gz,a88308e267a52e6c5b3b70557b9862e2,d5036fd6f241cd5515a2142e259a8ab0,4206583752.0,4892536483.0,9.1
SRR17491537,SRX13661736,SAMN24730050,PRJNA795502,GSM5778011,GSM5778011,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,29008661,8702598300,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/037/SRR17491537/SRR17491537_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/037/SRR17491537/SRR17491537_2.fastq.gz,efe6213503600460fcd2f783d5ee20ea;1212a93ced7f909a1a7a1da2ccd93e87,2179014051;2446248280,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/037/SRR17491537/SRR17491537_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/037/SRR17491537/SRR17491537_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/037/SRR17491537/SRR17491537_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/037/SRR17491537/SRR17491537_2.fastq.gz,efe6213503600460fcd2f783d5ee20ea,1212a93ced7f909a1a7a1da2ccd93e87,2179014051.0,2446248280.0,4.63
SRR17491543,SRX13661726,SAMN24730060,PRJNA795502,GSM5778001,GSM5778001,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,54573942,16372182600,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/043/SRR17491543/SRR17491543_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/043/SRR17491543/SRR17491543_2.fastq.gz,293a381cbb301a5d3e26048564045d0a;cbb07c1f1248a30dce728d88f00cdf67,4189669292;4904422544,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/043/SRR17491543/SRR17491543_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/043/SRR17491543/SRR17491543_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/043/SRR17491543/SRR17491543_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/043/SRR17491543/SRR17491543_2.fastq.gz,293a381cbb301a5d3e26048564045d0a,cbb07c1f1248a30dce728d88f00cdf67,4189669292.0,4904422544.0,9.09
SRR17491544,SRX13661725,SAMN24730061,PRJNA795502,GSM5778000,GSM5778000,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,52376922,15713076600,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/044/SRR17491544/SRR17491544_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/044/SRR17491544/SRR17491544_2.fastq.gz,18f332644e6f369637db6dcd946b2af6;08b270e8161c2ced5715406fae9e61b4,4006572214;4648602293,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/044/SRR17491544/SRR17491544_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/044/SRR17491544/SRR17491544_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/044/SRR17491544/SRR17491544_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/044/SRR17491544/SRR17491544_2.fastq.gz,18f332644e6f369637db6dcd946b2af6,08b270e8161c2ced5715406fae9e61b4,4006572214.0,4648602293.0,8.66
SRR17491546,SRX13661724,SAMN24730062,PRJNA795502,GSM5777999,GSM5777999,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,55068558,16520567400,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/046/SRR17491546/SRR17491546_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/046/SRR17491546/SRR17491546_2.fastq.gz,296696566c9e8ed23c0cf9843eda0b5a;d50bfaa8e5aad35d2bd83910e6c842b2,4222856027;4937562436,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/046/SRR17491546/SRR17491546_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/046/SRR17491546/SRR17491546_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/046/SRR17491546/SRR17491546_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/046/SRR17491546/SRR17491546_2.fastq.gz,296696566c9e8ed23c0cf9843eda0b5a,d50bfaa8e5aad35d2bd83910e6c842b2,4222856027.0,4937562436.0,9.16
SRR17491547,SRX13661723,SAMN24730063,PRJNA795502,GSM5777998,GSM5777998,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,54592594,16377778200,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/047/SRR17491547/SRR17491547_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/047/SRR17491547/SRR17491547_2.fastq.gz,c8b0efe0ea19fc8df722aeb4c2766585;a3763b18dfe3fef8e64db4535b0a3fd9,4155260733;4831091344,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/047/SRR17491547/SRR17491547_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/047/SRR17491547/SRR17491547_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/047/SRR17491547/SRR17491547_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/047/SRR17491547/SRR17491547_2.fastq.gz,c8b0efe0ea19fc8df722aeb4c2766585,a3763b18dfe3fef8e64db4535b0a3fd9,4155260733.0,4831091344.0,8.99
SRR17491548,SRX13661722,SAMN24730064,PRJNA795502,GSM5777997,GSM5777997,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,53854247,16156274100,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/048/SRR17491548/SRR17491548_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/048/SRR17491548/SRR17491548_2.fastq.gz,27786156ba102fce9a8fa4e8944552da;af6f1b0d88a6f9c48866a1ea260b602c,4104675065;4790475834,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/048/SRR17491548/SRR17491548_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/048/SRR17491548/SRR17491548_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/048/SRR17491548/SRR17491548_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/048/SRR17491548/SRR17491548_2.fastq.gz,27786156ba102fce9a8fa4e8944552da,af6f1b0d88a6f9c48866a1ea260b602c,4104675065.0,4790475834.0,8.9
SRR17491549,SRX13661721,SAMN24730065,PRJNA795502,GSM5777996,GSM5777996,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,58103849,17431154700,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/049/SRR17491549/SRR17491549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/049/SRR17491549/SRR17491549_2.fastq.gz,068e6868f6fbb7dba88fc9667e844942;bc3bf69a4a85b481850d0821aab89e8e,4463319005;5122688449,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/049/SRR17491549/SRR17491549_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/049/SRR17491549/SRR17491549_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/049/SRR17491549/SRR17491549_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/049/SRR17491549/SRR17491549_2.fastq.gz,068e6868f6fbb7dba88fc9667e844942,bc3bf69a4a85b481850d0821aab89e8e,4463319005.0,5122688449.0,9.59
SRR17491490,SRX13661780,SAMN24730006,PRJNA795502,GSM5778055,GSM5778055,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,51269207,15380762100,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/090/SRR17491490/SRR17491490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/090/SRR17491490/SRR17491490_2.fastq.gz,701d4b4a5d772a7ffb0ba03b2e012e2c;97b6c1b7da8f4bef4055f0f28b630848,3925954514;4371660899,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/090/SRR17491490/SRR17491490_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/090/SRR17491490/SRR17491490_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/090/SRR17491490/SRR17491490_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/090/SRR17491490/SRR17491490_2.fastq.gz,701d4b4a5d772a7ffb0ba03b2e012e2c,97b6c1b7da8f4bef4055f0f28b630848,3925954514.0,4371660899.0,8.3
SRR17491493,SRX13661776,SAMN24730010,PRJNA795502,GSM5778051,GSM5778051,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,51479546,15443863800,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/093/SRR17491493/SRR17491493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/093/SRR17491493/SRR17491493_2.fastq.gz,c2c9ce5eebf5083bf2c5420ce1d81478;19c1eed55ae0922249cf3d36baa38484,3923181484;4367299354,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/093/SRR17491493/SRR17491493_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/093/SRR17491493/SRR17491493_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/093/SRR17491493/SRR17491493_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/093/SRR17491493/SRR17491493_2.fastq.gz,c2c9ce5eebf5083bf2c5420ce1d81478,19c1eed55ae0922249cf3d36baa38484,3923181484.0,4367299354.0,8.29
SRR17491494,SRX13661775,SAMN24730011,PRJNA795502,GSM5778050,GSM5778050,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,44009106,13202731800,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/094/SRR17491494/SRR17491494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/094/SRR17491494/SRR17491494_2.fastq.gz,14a4815c33e45f3bbaba3983feb0b013;40cc49d3ff895c3adb56ec6a480f4bc1,3591201462;3713463693,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/094/SRR17491494/SRR17491494_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/094/SRR17491494/SRR17491494_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/094/SRR17491494/SRR17491494_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/094/SRR17491494/SRR17491494_2.fastq.gz,14a4815c33e45f3bbaba3983feb0b013,40cc49d3ff895c3adb56ec6a480f4bc1,3591201462.0,3713463693.0,7.3
SRR17491495,SRX13661774,SAMN24730012,PRJNA795502,GSM5778049,GSM5778049,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,49939133,14981739900,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/095/SRR17491495/SRR17491495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/095/SRR17491495/SRR17491495_2.fastq.gz,2b4b6657015bac8f91b3377fafad5bd9;0556fc52782cd109dba2062276e735aa,3823646168;4190200641,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/095/SRR17491495/SRR17491495_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/095/SRR17491495/SRR17491495_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/095/SRR17491495/SRR17491495_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/095/SRR17491495/SRR17491495_2.fastq.gz,2b4b6657015bac8f91b3377fafad5bd9,0556fc52782cd109dba2062276e735aa,3823646168.0,4190200641.0,8.01
SRR17491496,SRX13661777,SAMN24730009,PRJNA795502,GSM5778052,GSM5778052,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,56229819,16868945700,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/096/SRR17491496/SRR17491496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/096/SRR17491496/SRR17491496_2.fastq.gz,e52b3ac6490c23dde6cec00055a18661;538f651d8f11fd38cc87bca1aba27926,4278162405;4767982895,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/096/SRR17491496/SRR17491496_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/096/SRR17491496/SRR17491496_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/096/SRR17491496/SRR17491496_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/096/SRR17491496/SRR17491496_2.fastq.gz,e52b3ac6490c23dde6cec00055a18661,538f651d8f11fd38cc87bca1aba27926,4278162405.0,4767982895.0,9.05
SRR17491497,SRX13661773,SAMN24730013,PRJNA795502,GSM5778048,GSM5778048,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,58260945,17478283500,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/097/SRR17491497/SRR17491497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/097/SRR17491497/SRR17491497_2.fastq.gz,8d0628b6e514f0c8e99e376ff5adc392;96e1095983df4c8354ea3c9c13cf4343,4422352028;4905682327,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/097/SRR17491497/SRR17491497_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/097/SRR17491497/SRR17491497_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/097/SRR17491497/SRR17491497_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/097/SRR17491497/SRR17491497_2.fastq.gz,8d0628b6e514f0c8e99e376ff5adc392,96e1095983df4c8354ea3c9c13cf4343,4422352028.0,4905682327.0,9.33
SRR17491498,SRX13661772,SAMN24730014,PRJNA795502,GSM5778047,GSM5778047,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,49463740,14839122000,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/098/SRR17491498/SRR17491498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/098/SRR17491498/SRR17491498_2.fastq.gz,6e77bebcd3bc6e81b5adee380abfff55;f9ea930df32be31d69676744274cddba,3734282470;4127803225,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/098/SRR17491498/SRR17491498_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/098/SRR17491498/SRR17491498_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/098/SRR17491498/SRR17491498_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/098/SRR17491498/SRR17491498_2.fastq.gz,6e77bebcd3bc6e81b5adee380abfff55,f9ea930df32be31d69676744274cddba,3734282470.0,4127803225.0,7.86
SRR17491500,SRX13661770,SAMN24730016,PRJNA795502,GSM5778045,GSM5778045,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,49499296,14849788800,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/000/SRR17491500/SRR17491500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/000/SRR17491500/SRR17491500_2.fastq.gz,1721df2e62c5f1a0a92fc50cfd2b4ab4;6648bc0655d2ff3d109d202ea10bc863,3737995262;4086397555,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/000/SRR17491500/SRR17491500_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/000/SRR17491500/SRR17491500_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/000/SRR17491500/SRR17491500_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/000/SRR17491500/SRR17491500_2.fastq.gz,1721df2e62c5f1a0a92fc50cfd2b4ab4,6648bc0655d2ff3d109d202ea10bc863,3737995262.0,4086397555.0,7.82
SRR17491502,SRX13661767,SAMN24730019,PRJNA795502,GSM5778042,GSM5778042,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,57671346,17301403800,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17491502/SRR17491502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17491502/SRR17491502_2.fastq.gz,7e6326b915f0f058e7daffd020895658;b1dadde635ce9e1560843b1c5371190f,4370042931;4825186070,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17491502/SRR17491502_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17491502/SRR17491502_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17491502/SRR17491502_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/002/SRR17491502/SRR17491502_2.fastq.gz,7e6326b915f0f058e7daffd020895658,b1dadde635ce9e1560843b1c5371190f,4370042931.0,4825186070.0,9.2
SRR17491505,SRX13661765,SAMN24730021,PRJNA795502,GSM5778040,GSM5778040,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,31626501,9487950300,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17491505/SRR17491505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17491505/SRR17491505_2.fastq.gz,322527337a7ef1ae55d798d8d31df200;8589dd763fa3411f1391e6afa438ada3,2372903349;2658516580,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17491505/SRR17491505_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17491505/SRR17491505_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17491505/SRR17491505_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/005/SRR17491505/SRR17491505_2.fastq.gz,322527337a7ef1ae55d798d8d31df200,8589dd763fa3411f1391e6afa438ada3,2372903349.0,2658516580.0,5.03
SRR17491508,SRX13661762,SAMN24730024,PRJNA795502,GSM5778037,GSM5778037,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,27899599,8369879700,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17491508/SRR17491508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17491508/SRR17491508_2.fastq.gz,130e4b0aa270671c6417a6e4ece3e4a4;c61c748cce7426653b0a4f38186285a1,2079725494;2333772846,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17491508/SRR17491508_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17491508/SRR17491508_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17491508/SRR17491508_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/008/SRR17491508/SRR17491508_2.fastq.gz,130e4b0aa270671c6417a6e4ece3e4a4,c61c748cce7426653b0a4f38186285a1,2079725494.0,2333772846.0,4.41
SRR17491510,SRX13661760,SAMN24730026,PRJNA795502,GSM5778035,GSM5778035,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,ILLUMINA,Illumina HiSeq 4000,24264130,7279239000,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17491510/SRR17491510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17491510/SRR17491510_2.fastq.gz,3e98439678766dfecab6fd88681c207c;45dd3d73e49eae1bdac22979645915c0,1956251688;2043002814,,GSE193258,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17491510/SRR17491510_1.fastq.gz,ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17491510/SRR17491510_2.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17491510/SRR17491510_1.fastq.gz,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR174/010/SRR17491510/SRR17491510_2.fastq.gz,3e98439678766dfecab6fd88681c207c,45dd3d73e49eae1bdac22979645915c0,1956251688.0,2043002814.0,4.0
